# source: https://www.google.com/maps/search/hotel/ — Jakarta zoom17 grid
place_id,name,latitude,longitude,address,city,country,timezone,categories,star_rating,rating,amenities,description,price_display,website,phone,google_maps_url
ChIJcZYJa8PxaS4RJ1yOSyPqLXY,Super OYO Capital O 141 Fatmawati Cozy Residence,-6.2755374999999995,106.7973859,"Super OYO Capital O 141 Fatmawati Cozy Residence, 2A, Jl. Abuserin No.Raya, RT.1/RW.6, Gandaria Sel., Kec. Cilandak, Jakarta, Daerah Khusus Ibukota Jakarta 12420","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,4,Wi-Fi gratis,Hotel bujet simpel yang terletak di pinggir jalan utama yang ramai dengan deretan pertokoan dan tempat makan ini berjarak 4 menit berjalan kaki dari stasiun MRT. Hotel ini berjarak 5 km dari mal Transmart Cilandak dan 8 km dari Kebun Binatang Ragunan.,Rp 185.397,https://www.oyorooms.com/ID/42153/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_JKT036&latitude=-6.2754774&longitude=106.797291&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJcZYJa8PxaS4RJ1yOSyPqLXY
ChIJvXODGpPxaS4RcXRL1XrYY2Q,W Home Cipete,-6.273780599999999,106.79889639999999,"W Home Cipete, Jl. Palem No.16A 12, RT.12/RW.3, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel|Bed & Breakfast,Hotel bintang 3,4.5,Wi-Fi gratis,"Guesthouse santai di vila luas yang terletak di jalan sempit yang dipenuhi deretan tanaman tropis ini berjarak 8 km dari Stasiun Kebayoran, dan 3 km dari mal teknologi International Trade Center Fatmawati, dan Cilandak Town Square dengan pertokoan dan kafe kelas atas.",Rp 397.276,,0,https://www.google.com/maps/place/?q=place_id:ChIJvXODGpPxaS4RcXRL1XrYY2Q
ChIJSYfCbZPxaS4ROyVOU62T4FY,Little Amaroossa Jakarta,-6.277675899999999,106.8046081,"Little Amaroossa Jakarta, Jl. Cipete Raya No.5, RT.17/RW.3, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.2,Wi-Fi gratis,"Terletak di area komersial, hotel modern penuh gaya ini berada di sebelah halte bus, 4 km dari pusat seni Dia.lo.gue, dan 7 km dari Pasar Mayestik.",Rp 371.387,https://www.e1-booking.com/booking-page.php?id=little-amaroossa-hotel,(,https://www.google.com/maps/place/?q=place_id:ChIJSYfCbZPxaS4ROyVOU62T4FY
ChIJu_cOCI3xaS4RTkNugYfAGCI,MUTIARA SUITES | Jakarta,-6.27668,106.80806609999999,"MUTIARA SUITES | Jakarta, Jl. Pangeran Antasari No.9, RT.6/RW.6, South Cipete, Cilandak, South Jakarta City, Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel|Apartemen berlayanan,Hotel bintang 2,4,Wi-Fi gratis,"Hotel santai yang terletak di jalan raya yang ramai ini berjarak 15 km dari Bandara Internasional Halim Perdanakusuma, 6 km dari Kebun Binatang Ragunan, dan 16 km dari Monumen Nasional di Jakarta Pusat.",Rp 263.190,http://www.mutiarasuites.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJu_cOCI3xaS4RTkNugYfAGCI
ChIJZTr7BpHxaS4RBoGu2hKzXh4,White Tree Residence,-6.272296,106.80287,"White Tree Residence, Jl. Asem II No.19 / 18 A, RT.14/RW.5, South Cipete, Cilandak, South Jakarta City, Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.6,Wi-Fi gratis|Sarapan gratis,"Hotel elegan ini berjarak 7 menit berjalan kaki dari halte bus terdekat, 5 km dari Pondok Indah Golf Course, dan 6 km dari Kebun Binatang Ragunan.",Rp 322.696,http://www.whitetreeresidence.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJZTr7BpHxaS4RBoGu2hKzXh4
ChIJeQDbvo7xaS4RjgGoeT9JpWw,Grand Kasira Hotel,-6.2729650999999995,106.8111325,"Grand Kasira Hotel, Jl. Puri Sakti I No.43 2, RT.2/RW.6, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.3,Wi-Fi gratis,Hotel simpel yang rindang ini berjarak 5 km dari Pondok Indah Water Park serta 8 km dari Stadion Utama Gelora Bung Karno dan stasiun Kebayoran.,Rp 288.629,http://zipkos.id/,0,https://www.google.com/maps/place/?q=place_id:ChIJeQDbvo7xaS4RjgGoeT9JpWw
ChIJ2aw7V5rxaS4RWCuvnFRk8kE,Picasso Inn,-6.267102599999999,106.8027252,"Picasso Inn, Jl. Abdul Majid Raya No.25, RT.1/RW.2, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 4,4.2,,"Hotel bernuansa santai di area dengan deretan toko dan restoran ini berjarak 3 menit berjalan kaki dari halte bus, 3 km dari Pondok Indah Waterpark, dan 4 km dari Museum di Tengah Kebun.",Rp 368.608,http://www.thehotelpicasso.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJ2aw7V5rxaS4RWCuvnFRk8kE
ChIJu8QqEorxaS4R-s8J0VG55Lo,RUMANAMI hotel & restaurant,-6.274710799999999,106.8169034,"RUMANAMI hotel & restaurant, Jl Benda, Jl. H. Sainin Jl. Kemang Raya No.39, RT.5/RW.4, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel|Bar|Bed & Breakfast|Kafe|Ruang Kerja Bersama|Restoran|Akomodasi berlayanan,Hotel bintang 3,4.3,Wi-Fi gratis|Sarapan gratis,Hotel keren dengan eksterior bata merah bundar yang terletak di area perumahan ini berjarak 2 km dari Museum di Tengah Kebun dan 6 km dari Kebun Binatang Ragunan. Stasiun kereta Pasar Minggu berjarak 8 km.,Rp 398.750,http://www.rumanami.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJu8QqEorxaS4R-s8J0VG55Lo
ChIJaTwvHwHxaS4R1PI36D1Up8w,Capital O 3300 Nadjara Residence Syariah,-6.277461,106.8100463,"Capital O 3300 Nadjara Residence Syariah, 1 Hotel near Ragunan Zoo 4 Km, RT.4/RW.6, South Cipete, Cilandak, Jakarta, 12410","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,2.9,Wi-Fi gratis,"Hotel bujet kasual yang berada di jalan sempit di area pemukiman ini berjarak 3 km dari stasiun MRT Cipete Raya, 6 km dari Pondok Indah Water Park, dan 10 km dari Kebun Binatang Ragunan.",Rp 160.745,https://www.oyorooms.com/h/99945?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_JKT324&latitude=-6.27745&longitude=106.8101&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJaTwvHwHxaS4R1PI36D1Up8w
ChIJd3zc1CDyaS4RDyebqkSBQq8,Hotel 678 Kemang,-6.2738384,106.82039639999999,"Hotel 678 Kemang, Jl. Kemang Sel. No.125A, RT.1/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.2,Wi-Fi gratis,,Rp 264.270,,(,https://www.google.com/maps/place/?q=place_id:ChIJd3zc1CDyaS4RDyebqkSBQq8
ChIJjUoL-SDxaS4R389ZFp5dwgc,Cove Prima - Coliving Antasari,-6.2723527,106.80900469999999,"Cove Prima - Coliving Antasari, Jl. Pangeran Antasari Kel No.26 1, RT.1/RW.7, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Akomodasi berlayanan|Rumah Pondokan,Akomodasi berlayanan,4.3,,,Rp 326.102,https://cove.id/properties/cove-prima?utm_source=gmb&utm_medium=website_button,,https://www.google.com/maps/place/?q=place_id:ChIJjUoL-SDxaS4R389ZFp5dwgc
ChIJO8bVmejzaS4R9L2FQ5iq83Y,Tobana Pejaten House ( Hotel ),-6.2773457,106.8253661,"Tobana Pejaten House ( Hotel ), 30B, Jl. Pejaten Barat Raya No.1, RT.1/RW.10, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12510","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel|Penginapan,Hotel bintang 2,2.8,Wi-Fi gratis,"Terletak di jalan samping, hotel sederhana ini berjarak 14 km dari taman hiburan Taman Mini Indonesia Indah dan 1 km dari pusat seni Dialogue. Stasiun kereta Pasar Minggu berjarak 4 km.",Rp 299.594,https://www.oyorooms.com/h/107119?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_JKT383&latitude=-6.27806&longitude=106.8255&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJO8bVmejzaS4R9L2FQ5iq83Y
ChIJR11IDavzaS4RlJ6_8agI4AA,Kemang Place near Lippo Mall Kemang Mitra RedDoorz,-6.276526,106.8201436,"Kemang Place near Lippo Mall Kemang Mitra RedDoorz, Jl. Ampera Raya No.15, RT.4/RW.4, East Cilandak, Pasar Minggu, Jakarta, 12560","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,4.1,,,Rp 146.718,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/south-jakarta/kemang/kemang-place-syariah?utm_source=google+&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJR11IDavzaS4RlJ6_8agI4AA
ChIJT3fJlG7zaS4RpFxokFXXJS0,RedDoorz Premium @ Ampera Raya 2,-6.2791435,106.82122389999999,"RedDoorz Premium @ Ampera Raya 2, Jl. Sosial No.29A, RT.3/RW.10, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12520","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,3.7,Wi-Fi gratis,"Hotel bujet kasual yang terletak di area perumahan yang rindang ini berjarak 2 km dari pusat perbelanjaan Pejaten Village, serta 5 km dari Kebun Binatang Ragunan dan stasiun kereta Pasar Minggu.",Rp 222.300,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/pasar-minggu/ragunan/reddoorz-premium-ampera-raya-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,https://www.google.com/maps/place/?q=place_id:ChIJT3fJlG7zaS4RpFxokFXXJS0
ChIJ2dQtE_fzaS4RlSBajArpMOI,RedDoorz Plus near Kemang Raya,-6.276787,106.82402859999999,"RedDoorz Plus near Kemang Raya, Jl. Pejaten Barat Raya No.16 1, RT.1/RW.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,3.9,,,Rp 164.502,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/ragunan/pejaten-village/reddoorz-plus-near-kemang-raya?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJ2dQtE_fzaS4RlSBajArpMOI
ChIJwRbmUyDyaS4RZklmNw2shRo,Airy Eco Syariah Kemang Ampera Raya 15 Jakarta,-6.2765061,106.8201868,"Airy Eco Syariah Kemang Ampera Raya 15 Jakarta, Jl. Ampera Raya Jl. Kemang Timur No.15, RT.4/RW.4, East Cilandak, Pasar Minggu, South Jakarta City, Jakarta 12560","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Guest house,Hotel bintang 2,4.2,Wi-Fi gratis,,Rp 185.162,,0,https://www.google.com/maps/place/?q=place_id:ChIJwRbmUyDyaS4RZklmNw2shRo
ChIJH3_nNBTyaS4RCUTDUxpuAIk,ZEN Rooms Pejaten Raya,-6.2809354,106.83676299999999,"ZEN Rooms Pejaten Raya, Jl. Sawo Manila No. 4 C, Pejaten, RT.2/RW.10, Jati Padang, Pasar Minggu, Jakarta, 12520","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.3,Wi-Fi gratis,"Hotel bujet santai yang terletak di jalan komersial ini berjarak 3 km dari stasiun kereta Pasar Minggu, 6 km dari Kebun Binatang Ragunan, dan 35 km dari Bandara Internasional Soekarno-Hatta.",Hotel bujet santai dengan parkir gratis,https://zenrooms.com/hotel/7/zen-rooms-pejaten-raya-jakarta-7157?utm_source=local&utm_medium=organic&utm_campaign=gmb,0,https://www.google.com/maps/place/?q=place_id:ChIJH3_nNBTyaS4RCUTDUxpuAIk
ChIJvz_eNBTyaS4RcluXqF05Sws,Reddoorz Sawo Manila,-6.2802837,106.8380724,"Reddoorz Sawo Manila, Jl. Sawo Manila No.4c 2, RT.8/RW.10, Jati Padang, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,4.1,Wi-Fi gratis,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJvz_eNBTyaS4RcluXqF05Sws
ChIJI4s3ZRTyaS4R4FlXLmf3WRk,Salihara Kost & Penginapan,-6.2810007,106.83839909999999,"Salihara Kost & Penginapan, Masuk Dari Samping Warkop Mang Jek, Sebrang Dan-Dan, Jl. Salihara No.6, RT.1/RW.10, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Rumah Pondokan|Guest house|Hotel,Hotel bintang 3,3.9,Wi-Fi gratis,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJI4s3ZRTyaS4R4FlXLmf3WRk
ChIJE2bDBzfyaS4R2R5UXV1s-d4,Sama LivingWA 082279245244,-6.265967,106.8383746,"Sama LivingWA 082279245244, Jl. H. Samali No.50, RT.4/RW.4, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,3.8,,,Rp 191.394,,0,https://www.google.com/maps/place/?q=place_id:ChIJE2bDBzfyaS4R2R5UXV1s-d4
ChIJFTeGdZLzaS4RNh9Kk8WDsus,Super OYO Capital O 133 Griya Ciaji,-6.265867999999999,106.83839499999999,"Super OYO Capital O 133 Griya Ciaji, Jl. H. Samali No.50, RT.4/RW.4, West Pejaten, Pasar Minggu, Jakarta, 12740","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,4.2,Wi-Fi gratis,"Hotel bujet simpel ini berjarak 2 menit berjalan kaki dari beberapa tempat makan, serta 3 km dari stasiun kereta Pasar Minggu Baru dan pusat perbelanjaan Kalibata City Square.",Rp 208.362,https://www.oyorooms.com/h/41937?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_JKT032&latitude=-6.26612&longitude=106.8383&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJFTeGdZLzaS4RNh9Kk8WDsus
ChIJowBGsXXzaS4Rc8AJAlbZWs8,Hotel Wisma Syariah,-6.2612909,106.82843369999999,"Hotel Wisma Syariah, Jl. Daksa Piun No.31, RT.7/RW.3, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,4.8,Wi-Fi gratis|Sarapan gratis,,Rp 445.010,https://hotelwismasyariah.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJowBGsXXzaS4Rc8AJAlbZWs8
ChIJV4hT4fDzaS4RNbD5GJOMsTw,Airy Eco Pasar Minggu Salihara 6 Jakarta,-6.2830137,106.8432534,"Airy Eco Pasar Minggu Salihara 6 Jakarta, Jl. Salihara No.4, RT.1/RW.1, Pasar Minggu, South Jakarta City, Jakarta 12540","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,3.8,,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJV4hT4fDzaS4RNbD5GJOMsTw
ChIJ_VelIVXyaS4R9_e-oLj_xDI,"Swiss-Belresidences Kalibata, Jakarta",-6.2553554,106.8563549,"Swiss-Belresidences Kalibata, Jakarta, Jl. Raya Kalibata No.22, RT.6/RW.7, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Akomodasi berlayanan,Hotel bintang 4,4.8,Wi-Fi gratis,Hotel kelas atas di menara berbahan semen dan kaca ini berjarak satu menit berjalan kaki dari stasiun kereta dan 12 km dari Monumen Nasional.,Rp 544.859,https://www.swiss-belhotel.com/hotels/swiss-belresidences-kalibata?utm_source=Google&utm_medium=GMB&utm_campaign=website,(,https://www.google.com/maps/place/?q=place_id:ChIJ_VelIVXyaS4R9_e-oLj_xDI
ChIJq5YAEGDxaS4RJpAdMYJQu20,Tendean Residences,-6.2384667,106.81723749999999,"Tendean Residences, Jl. Kapten Tendean Jl. Wolter Monginsidi No.127 1, RT.2/RW.2, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.4,Wi-Fi gratis,Hotel santai di bangunan modern ini berjarak 3 km dari Museum Satria Mandala dan satu menit berjalan kaki dari halte bus Rawa Barat. Monumen Selamat Datang berjarak 10 km dari hotel ini.,Rp 291.900,http://www.tendeanresidences.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJq5YAEGDxaS4RJpAdMYJQu20
ChIJ_anBVADzaS4RR8iIgFx8dns,Reddorz 1941,-6.262914599999999,106.8682671,"Reddorz 1941, Jl. Komp. Perum Pln Kota No.27, RT.1/RW.9, Cililitan, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13640","Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 2,3.9,Wi-Fi gratis,,Rp 145.950,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/kramat-jati-inactive/kramat-jati/reddoorz-syariah-near-pgc-cililitan,0,https://www.google.com/maps/place/?q=place_id:ChIJ_anBVADzaS4RR8iIgFx8dns
ChIJocNbHGDxaS4RqvG3nKaWg6Y,Hotel NEO Tendean,-6.2384783,106.8176196,"Hotel NEO Tendean, Jl. Wolter Monginsidi No.131, RT.2/RW.2, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.5,Wi-Fi gratis,"Hotel sederhana yang berada di bangunan modern ini berjarak 6 km dari Stadion Utama Gelora Bung Karno, serta 7 km dari Monumen Selamat Datang dan pusat perbelanjaan Plaza Indonesia.",Rp 417.980,http://tendeanjakarta.neohotels.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJocNbHGDxaS4RqvG3nKaWg6Y
ChIJu-y7q3LzaS4RVHoqGQZZG8M,Best Western Premier The Hive,-6.2449131,106.8755494,"Best Western Premier The Hive, Jl. DI. Panjaitan, RT.7/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340","Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 4,4.5,Wi-Fi gratis,"Terletak di menara berlapis kaca, hotel modern ini berjarak 13 km dari Museum Nasional Indonesia, 12 km dari pusat perbelanjaan Plaza Indonesia, dan 18 km dari Kebun Binatang Ragunan.",Rp 507.876,http://www.bwpremierthehive.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJu-y7q3LzaS4RVHoqGQZZG8M
ChIJrZtx-ZHyaS4Rj1-DRK-0Ezk,Guesthouse Syariah HJ Bowo,-6.2825470999999995,106.87785199999999,"Guesthouse Syariah HJ Bowo, Jl. Pusdiklat Depnaker No.9 10, RT.10/RW.6, Makasar, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13570","Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,5,,,,,0,https://www.google.com/maps/place/?q=place_id:ChIJrZtx-ZHyaS4Rj1-DRK-0Ezk
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E,"HARPER MT Haryono, Cawang",-6.245324,106.87247959999999,"HARPER MT Haryono, Cawang, Jl. Letjen M.T. Haryono No.6-7, RT.12/RW.11, Cawang, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340","Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 4,4.8,Wi-Fi gratis,"Berada di gedung bertingkat tinggi modern yang berjarak 4 km dari Bandara Internasional Halim Perdanakusuma, hotel kelas atas ini berjarak 11 km dari Museum Nasional Indonesia, dan 15 km dari Kebun Binatang Ragunan.",Rp 557.943,http://cawang.harperhotels.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJ7zBCFQ_zaS4RuzkMoOfzI7E
ChIJBRvvmg_zaS4RcPHle1Sz5bo,Vasaka Hotel Jakarta,-6.245672,106.8746644,"Vasaka Hotel Jakarta, Jalan MT Haryono.Kav.10A RW.11 Cipinang Cempedak, Jl. DI. Panjaitan, RT.11/RW.11, Cawang, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340","Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 4,4.6,Wi-Fi gratis,"Hotel informal yang terletak di Jalan Tol Lingkar Dalam Jakarta ini berjarak 11 km dari museum dan taman di Taman Mini Indonesia Indah, serta 18 km dari Kebun Binatang Ragunan.",Rp 440.752,https://bit.ly/ArtotelWanderlustVJ,(,https://www.google.com/maps/place/?q=place_id:ChIJBRvvmg_zaS4RcPHle1Sz5bo
ChIJu0fgt2zzaS4RewEfd9_zAl8,Wisma Surya,-6.261557499999999,106.91027059999999,"Wisma Surya, Jl. Keahlian RT02 No.9 05RW, RT.005/RW.005, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Daerah Khusus Ibukota Jakarta 17416","Kota Bks, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel bintang 3,4.4,Wi-Fi gratis,"Guesthouse santai yang terletak di pinggir jalan sempit ini berjarak 1 km dari pusat konvensi Puri Ardhya Garini, 6 km dari Bandara Internasional Halim Perdanakusuma, dan 9 km dari taman bertema Taman Mini Indonesia Indah.",Rp 225.165,https://www.wismasurya.zoombookdirect.com/,(,https://www.google.com/maps/place/?q=place_id:ChIJu0fgt2zzaS4RewEfd9_zAl8
ChIJOfLwjOaNaS4RSu8DMx1QJys,OYO Life 2664 D'kost,-6.278756899999999,106.91262119999999,"OYO Life 2664 D'kost, 100a, Jl. Raya Jatiwaringin, Jakarta Jawa Barat, RT.005/RW.003, Jatiwaringin, Kec. Pd. Gede, Jakarta, Daerah Khusus Ibukota Jakarta 17411","Jakarta, Daerah Khusus Ibukota Jakarta",ID,Asia/Jakarta,Hotel,Hotel,4.3,,,,https://www.oyorooms.com/h/93556?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BKI019&latitude=-6.27875&longitude=106.9126&locale=id,(,https://www.google.com/maps/place/?q=place_id:ChIJOfLwjOaNaS4RSu8DMx1QJys
ChIJmc3VCBDzaS4R7LMfeha_FBA,KONTRAKAN RINJANI,-6.2822483,106.9082195,"KONTRAKAN RINJANI, Jl. Rinjani No.kav 88, RT.002/RW.001, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411","Kota Bks, Jawa Barat",ID,Asia/Jakarta,Rumah wisata,Rumah wisata,5,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmc3VCBDzaS4R7LMfeha_FBA
ChIJfU_JByGNaS4R1D2eU3rsKlc,RedDoorz @ Jatiwaringin near Exit Toll Pondok Gede,-6.2583176,106.9126891,"RedDoorz @ Jatiwaringin near Exit Toll Pondok Gede, Jl. Anugerah Raya No.21, RT.006/RW.004, Jaticempaka, Pondok Gede, Bekasi, West Java 17411","Kota Bks, Jawa Barat",ID,Asia/Jakarta,Pondok,Pondok,4.8,Wi-Fi gratis,,Rp 177.156,https://www.reddoorz.com/id-id/hotel/indonesia/bekasi/pondok-gede/jaticempaka/wisma-nurani-jatiwaringin-redpartner?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0,https://www.google.com/maps/place/?q=place_id:ChIJfU_JByGNaS4R1D2eU3rsKlc
ChIJc8rBRb2NaS4RFyOdYrjOMOI,Reddoorz Syariah @ Sakura Hotel Jatiwaringin,-6.2586303999999995,106.9128547,"Reddoorz Syariah @ Sakura Hotel Jatiwaringin, Jl. Anugrah I No.98 7, RT.007/RW.004, Jaticempaka, Kec. Pd. Gede, Kota Bks, Jawa Barat 13620","Kota Bks, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4.5,Wi-Fi gratis,,Rp 163.050,https://www.reddoorz.com/id-id/hotel/indonesia/bekasi/pondok-gede/jaticempaka/reddoorz-syariah-sakura-hotel-jatiwaringin?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0,https://www.google.com/maps/place/?q=place_id:ChIJc8rBRb2NaS4RFyOdYrjOMOI
ChIJIax_2EKNaS4RxoGOUbN2TSU,RUMAH RAHMAN,-6.2844621,106.9328712,"RUMAH RAHMAN, Jl. Raya Jati Makmur No.2, RT.006/RW.011, Jatimakmur, Pondok Gede, Bekasi, West Java 17413","Kota Bks, Jawa Barat",ID,Asia/Jakarta,Rumah wisata|Hotel Kapsul|Hotel jangka panjang|Guest house,Rumah wisata,4,Wi-Fi gratis,,,https://rumahrahman.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJIax_2EKNaS4RxoGOUbN2TSU
ChIJPWpIOOOMaS4RoZFg5ogmrpg,NamRoom at Kalimalang,-6.250431,106.946829,"NamRoom at Kalimalang, Jl. Inspeksi Kalimalang No.05, RT.001/RW.009, Jatibening, Kec. Pd. Gede, Kota Bks, Jawa Barat 17412","Kota Bks, Jawa Barat",ID,Asia/Jakarta,Hotel,Hotel,4,Wi-Fi gratis,,Rp 132.935,https://www.namroom.com/,0,https://www.google.com/maps/place/?q=place_id:ChIJPWpIOOOMaS4RoZFg5ogmrpg
